process_id,state_name,state_code_lgd,district_name,district_code_lgd,type_of_project,ngo_name,ngo_address,ngo_unique_id,project_id,project_address,scheme_project_name,scheme_project_id,form_type,acknowledgement_number,financial_year,applied_date,male_count,female_count,others_count
63088,UTTAR PRADESH,9,FIROZABAD,143,c,CHILDREN HOLY PUBLIC SHIKSHA SAMITI,"Friends Colony, Kodi No-60, Line Par, Tundla Firozabad U.P. Pin Code-283204",UP/2016/0110181,SC/UP/FIR/01601,"00, FRIEND COLONY, NEAR KOTHI NO 60, KOTHI NO 60 LINE PAR, TUNDLA",Non-Residential School,2,SC,UP/UP/00007115/SC/05-22/56569,2022-23,5/14/2022,,,
63136,UTTAR PRADESH,9,BAREILLY,130,c,Sudha Devi Shiksha Samiti,"Mohalla Puraina Patti Gali Tehsil Aonla Distt Bareilly 243301, Pin-243301",UP/2014/0075356,SC/UP/BRL/03212,"0, GROUND FLOOR, NEAR BIJLI TRANSFORMER, SIHOLIA TANDA ROAD, VILLAGE SIHOLIA",Non-Residential School,2,SC,UP/UP/00002127/SC/05-22/56617,2022-23,5/14/2022,,,
63169,MAHARASHTRA,27,DHARASHIV,488,c,Ahilyadevi Holkar Shikshan Prasarak Mandal Udgir,"Rakshale Nivas, Nai aabadi,Deglur Road,Udgir Pin-413517",MH/2016/0105704,SC/MH/OSM/03101,"68-97, Ground Floor, Kaman Ves, Temple Road, Tuljapur",Hostel,3,SC,MH/MH/00001133/SC/05-22/56650,2022-23,5/14/2022,,,
63260,RAJASTHAN,8,HANUMANGARH,101,c,adrash bal vatika vidhlaya samiti,"ward no 6,rawatsar
dist.-hanumangarh
pin-335524",RJ/2014/0084086,SC/RJ/HGH/00736,"335, GROUND FLOOR, BUILDING KAMAL KANT HOUSE, BEHIND GARH, WARD NO 06 , MAINA CHAKI ROAD, RAWATSAR",Non-Residential School,2,SC,RJ/RJ/00005472/SC/05-22/56741,2022-23,5/13/2022,,,
63264,ANDHRA PRADESH,28,PRAKASAM,517,c,SRI SAI EDUCATIONAL SOCIETY,"D.No. 1-114AKota BazarKurichedu523304, Pin-523304",AP/2021/0288561,SC/AP/PRA/08680,"Ground, Naidupalem (Kotturu), Near Sachivalayam, Main road, Naidupalem ",Non-Residential School,2,SC,AP/AP/00024143/SC/05-22/56745,2022-23,5/15/2022,,,
63267,KARNATAKA,29,MANDYA,544,c,JNANESH EDUCATION SOCIETY(R),"Jnanesh Education Society Jnanesh Residential School, Kanakapura Road, Malavalli Town, Malavalli Taluk, Mandya District - 571430. Karnataka.",KA/2016/0105871,SC/KA/MDY/08684,"Kpura road, GROUND FLOOR, RCC BUILDING, OPP TO HP GAS AGENCY, KANAKAPURA MAIN ROAD, KANAKAPURA MAIN ROAD, MALAVALLI",Residential School,1,SC,KA/KA/00006299/SC/05-22/56748,2022-23,5/11/2022,,,
63272,ODISHA,21,NUAPADA,368,c,HolyHome,DLA2 VSS Nagar 751007,OR/2009/0021751,SC/OR/NPD/00625,"1st Floor, 1075, Near Kalubaba Pitha, Sinapali, Nuapada",Non-Residential School,2,SC,OR/OR/00000607/SC/05-22/56753,2022-23,5/14/2022,,,
63273,ODISHA,21,NUAPADA,368,c,HolyHome,DLA2 VSS Nagar 751007,OR/2009/0021751,SC/OR/NPD/00627,"1075, Ground Floor, Near Kalubaba Pitha, Sinapali, Nuapada",Hostel,3,SC,OR/OR/00000607/SC/05-22/56754,2022-23,5/14/2022,,,
63277,UTTAR PRADESH,9,MAU,168,c,Bal Bani Evam Nirval Seva Nari Kala Kendra Samiti ,Village  Post Dangauli  Block Kopaganj District  Mau PIN   275306  Uttar Pradesh India              ,UP/2009/0021893,SC/UP/MAU/01288,"0, FIRST SECOND THIRED, NEAR VIDYUT SUB STATION DANGAULI, PAIKAULI TO BHAGWANPUR ROAD, MAU",Non-Residential School,2,SC,UP/UP/00001306/SC/05-22/56758,2022-23,5/17/2022,,,
63293,ANDHRA PRADESH,28,GUNTUR,506,c,SREE SANTHI REDDY EDUCATIONAL SOCIETY,"D.No : 24-12-10,Nallacheruvu,Guntur, Pin-522004",AP/2018/0209506,SC/AP/GNT/00419,"20-5-647, Ground, Building, Muthyala Reddy Nagar, Muthyala Reddy Nagar , Medical Hostel Road, Guntur",Non-Residential School,2,SC,AP/AP/00017314/SC/05-22/56774,2022-23,5/15/2022,,,
63311,KARNATAKA,29,CHIK BALLAPUR,630,c,social integrated rural development society,"Social Integrated Rural Development Society (R),Kotaladinne, Hossur Post,Gowribidanur Tq, Chikkaballapur Dist, Karnataka State,Pin:561210,Phone No: 9741022241e-mail: sirds_kol@rediffmail.comWeb site: sirdsgbd.blogspot.in, Pin-561210",KA/2009/0023529,SC/KA/CHB/01285,"1078A, Ground Floor, Near Railway Station, Manthepalli Road, thondebhavi",Hostel,3,SC,KA/KA/00022083/SC/05-22/56792,2022-23,5/11/2022,,,
63315,CHATTISGARH,22,SURAJPUR,648,c,Surguja Gyanodaya Association,"Surguja Gyanodaya AssociationNear Co-operative Bank,Bishrampur, Pin-497226",CG/2014/0074714,SC/CT/SRJ/01570,"12, Ground, NEAR PRIMARY SCHOOL KUNJNAGAR, N.H.43, BISHRAMPUR",Hostel,3,SC,CT/CT/00007275/SC/05-22/56796,2022-23,5/14/2022,,,
63329,UTTAR PRADESH,9,BAHRAICH,125,c,Adarsh Kalyan Seva Samiti,"54/2,Joshiyapura,Bahraich,UTTAR PRADESH271801, Pin-000000",UP/2016/0106207,SC/UP/BHR/00885,"  -, ground floor, near Shiv Mandir, 7Km,North (pitch road) Rissia Bahraich, Bahraich",Residential School,1,SC,UP/UP/00005285/SC/05-22/56810,2022-23,5/12/2022,,,
63333,UTTAR PRADESH,9,LUCKNOW,162,c,NETU SINGH EDUCATIONAL AND WELFARE SOCIETY,"7/455, Jankipuram Vistar, Lucknow., Pin-226021",UP/2018/0202126,SC/UP/LCK/03182,"MIRZAPUR, NA, ABDUL KALAM TECHNICAL UNIVERSITY, MIRZAPUR, MR CITY MIRZAPUR",Non-Residential School,2,SC,UP/UP/00016786/SC/05-22/56814,2022-23,5/14/2022,,,
63349,MAHARASHTRA,27,LATUR,481,c,mahila bahuudeshiya shikshan prasarak mandal nalgir,at.post.nalgir tq.udgir dist.latur/413517,MH/2016/0106593,SC/MH/LTR/00802,"1 4 410, GROUND AND FIRST, BUILDING, Behind Kadari function hall, infront of bhagyashri building, Jalkot Road, Udgir",Hostel,3,SC,MH/MH/00003889/SC/05-22/56830,2022-23,5/15/2022,,,
63355,UTTAR PRADESH,9,ETAH,138,c,nehru bal kalyan samiti,"MAL GODAM ROAD SHANTI NAGAR ETAH, Pin-207001",UP/2020/0257108,SC/UP/ETA/01582,"etah,  Mall Godam Road, Gyan Bharati Inter College, near Railway Station, Shanti Nagar, Mall Godam Road, Etah",Non-Residential School,2,SC,UP/UP/00021904/SC/05-22/56836,2022-23,5/12/2022,,,
63360,KARNATAKA,29,VIJAYAPURA,530,c,Shri Durga Devi Bajara Seva Sangh,"Somadevar Hatti LT 1, Tq-Dist. Vijayapura. 586114., Pin-000000",KA/2016/0106640,SC/KA/VJP/00882,"18/5, 1, Somadevar Hatti LT1, Tikot Jath Road, Tikota Vijayapur",Residential School,1,SC,KA/KA/00003293/SC/05-22/56841,2022-23,5/13/2022,,,
63363,DELHI,7,NORTH WEST   ,82,c,Shri Mukhtiar Singh Samriti Shiksha Samiti,"38, POOTH KALAN DELHI-110086",DL/2016/0105499,SC/DL/NWD/01490,"EXT., GF, NEAR ROHINI SECTOR 20, POOTH KALAN, DELHI",Non-Residential School,2,SC,DL/DL/00000162/SC/05-22/56844,2022-23,5/14/2022,,,
63367,UTTAR PRADESH,9,SITAPUR,183,c,Bhartiya Samaj Sewa Sansthan,"439B/109 Siddhartha Building
In front of Dr. Manju Tandon Nursing Home,
Hardoi Road, Thakurganj,
Lucknow 226003",UP/2009/0017941,SC/UP/STP/01404,"358, MOHALLA SANT NAGAR,, NEAR NEERAJ AATA CHAKKI, MEHMOODABAD ROAD, SIDHAULI SITAPUR",Residential School,1,SC,UP/UP/00000329/SC/05-22/56848,2022-23,5/12/2022,,,
63377,RAJASTHAN,8,GANGANAGAR,100,c,SUMMER HILL VIDYALYA SAMITI,"WARD NO. 10, KESRISINGHPUR, DISTRICT SRI GANGANAGAR (RAJASTHAN)",RJ/2016/0094152,SC/RJ/GNG/01378,"00, ground floor, Building, near hanuman mandir, ward no. 10, street no 1, kesrisinghpur",Residential School,1,SC,RJ/RJ/00010865/SC/05-22/56858,2022-23,5/12/2022,,,
63378,MAHARASHTRA,27,JALNA,479,c,Shri Sadgurumauli Sevabhavi Santha,"AT POST BHOHAON (SABLE) TQ AND DIST PARBHANI MS 431537, Pin-431537",MH/2016/0113264,SC/MH/JAL/01610,"115, FIRST SECOND FLOUR, BUILDING, NEAR LATE DADASAHEB DESHMUKH HIGHSCHOOL, TUKAI SURANA NAGAR, AMBAD PATHRI ROAD, JALNA",Hostel,3,SC,MH/MH/00013235/SC/05-22/56859,2022-23,5/14/2022,,,
63379,MAHARASHTRA,27,WASHIM,499,c,Swami Vivekanand Shikshan Prasarak Mandal Hingoli,"Ambika Talkies road, Hingoli- 431 513",MH/2016/0103220,SC/MH/WSH/00728,"354/1, 1st 2nd 3rd, Building, Rekhatai Vidyalaya, Alhada Plot, Patni Chowk Akola Naka, Washim",Hostel,3,SC,MH/MH/00003456/SC/05-22/56860,2022-23,5/12/2022,,,
63386,MAHARASHTRA,27,HINGOLI,477,c,Swami Vivekanand Shikshan Prasarak Mandal Hingoli,"Ambika Talkies road, Hingoli- 431 513",MH/2016/0103220,SC/MH/HIN/01374,"Gat No 755, Ground, Water Reservoir, Pedgaon Road, Basamba",Non-Residential School,2,SC,MH/MH/00003456/SC/05-22/56867,2022-23,5/12/2022,,,
63390,MAHARASHTRA,27,LATUR,481,c,BHARAT MULTIPURPOSE EDUCATION SOCIETY LATUR,AT POST NALGIR TQ UDGIR DIST LATUR 413517,MH/2016/0106770,SC/MH/LTR/01641,"241, FIRST AND SECOND, MAIN ROAD NIDEBAN, KRANTI NAGAR NIDEBAN, NIDEBAN",Residential School,1,SC,MH/MH/00006071/SC/05-22/56871,2022-23,5/14/2022,,,
63394,ODISHA,21,DHENKANAL,352,c,ARUN INSTITUTE OF RURAL AFFAIRS,"AT-ASWAKHOLA
PO-KARAMUL, VIA-MAHIMAGADI
",OR/2009/0003765,SC/OR/DHK/01597,"511, Ground First floor, Mangala Mandir, Ambapada, Dhenkanal",Residential School,1,SC,OR/OR/00003652/SC/05-22/56875,2022-23,5/14/2022,,,
63395,TELANGANA,36,SIDDIPET,692,c,Goutham Education Society,"hno 9-1 ambedkar nagar
cherial warangal dist 506223",AP/2016/0109987,SC/TG/SDD/01371,"9-1, GROUND FLOOR, CHERIAL, CHERIAL, DR BR AMBEDKAR NAGAR, CHERIAL, CHERIAL",Residential School,1,SC,TG/TG/00004103/SC/05-22/56876,2022-23,5/15/2022,,,
63396,UTTAR PRADESH,9,HARDOI,150,c,Sarvodaya Ashram,"Sarvodaya Ashram Senior secondary Residential School
Sarvodaya Ashram
Vill- Sikanderpur, Block - Tadiyawan
Dist. Hardoi. Pin-241404",UP/2010/0031396,SC/UP/HAR/01309,"SA, 1st 2nd story, Hardoi Gopamau Road Near Tandiyawan, Gopamau Road, Hardoi",Residential School,1,SC,UP/UP/00000447/SC/05-22/56877,2022-23,5/14/2022,,,
